commit,add_lib,rem_lib,message,time_stamp,src,rule,url,domain
4ca8430332b32ff5b628d118e0a7f1393977210f,libadwaita-1,libhandy-1,1:42.0-3 (patches applied)\n\nImported using git-ubuntu import.,1647885455-0400,Meson,libhandy-1 libadwaita-1,https://git.launchpad.net/ubuntu/+source/gnome-calculator,GUI
4ca8430332b32ff5b628d118e0a7f1393977210f,gtk4,libhandy-1,1:42.0-3 (patches applied)\n\nImported using git-ubuntu import.,1647885455-0400,Meson,libhandy-1 gtk4,https://git.launchpad.net/ubuntu/+source/gnome-calculator,GUI
4d4d153d46d3eb058a648580edc694f8dc7b5634,messaging-menu,libmessaging-menu,3.34.1-1 (patches unapplied)\n\nImported using git-ubuntu import.,1570587758-0400,Meson,libmessaging-menu messaging-menu,https://git.launchpad.net/ubuntu/+source/geary,GUI
cd57daeb139f775fcd9154c41c1e9a7da8123dd7,libadwaita-1,libhandy-1,"general: Port from libhandy to libadwaita\n\nlibhandy is GTK 3-only. libadwaita is not only its functional successor, but also the new GNOME platform library, so it makes sense for a core GNOME app to depend on it for platform integration.",1639755467+0000,Meson,libhandy-1 libadwaita-1,https://github.com/GNOME/nautilus,GUI
cd9471c98c60ba72a63d757524d626118a364ddb,jansson,libcjson,"rename api to endpoint, use jansson library instead of cjson",1611689608+0100,Meson,libcjson jansson,https://github.com/tomstejskal/apinette,Serializing
cd9ea1328244446f83896ffe76bbd4d5c129756c,messaging-menu,libmessaging-menu,Fix messaging menu dep so it actually gets found and built,1555643947+1000,Meson,libmessaging-menu messaging-menu,https://github.com/GNOME/geary,GUI
4ebeae8e3c9e9b071c695b49f0caf32b9173c4b9,curses,ncurses,Merge branch 'piglit-uprev-wip-testonly' into 'master'\n\nDraft: [TESTONLY] ci: Uprev Piglit to the latest version\n\nSee merge request sergi/mesa!5,1670352661+0000,Meson,ncurses curses,https://gitlab.freedesktop.org/sergi/mesa,GUI
ce53a71f459ed02ddf82967b6b330bed95ab4837,catch2,gtest,Now using Catch2 instead of GTest,1594512529-0300,Meson,gtest catch2,https://github.com/ggabriel96/opzioni,Testing
ce8ec1b367232e6cfd08daf5bc039926a6a3dee4,libadwaita-1,libhandy-1,Merge branch 'update-icons-for-gtk4' into 'master'\n\nUpdate icons for the GTK 4 Port\n\nCloses #35 and #30\n\nSee merge request World/design/icon-library!17,1625263677+0000,Meson,libhandy-1 libadwaita-1,https://gitlab.gnome.org/World/design/icon-library,GUI
ce8ec1b367232e6cfd08daf5bc039926a6a3dee4,gtk4,libhandy-1,Merge branch 'update-icons-for-gtk4' into 'master'\n\nUpdate icons for the GTK 4 Port\n\nCloses #35 and #30\n\nSee merge request World/design/icon-library!17,1625263677+0000,Meson,libhandy-1 gtk4,https://gitlab.gnome.org/World/design/icon-library,GUI
cf08097127c2e20058c157e51dd5ec665f73412f,audit,libaudit,build: Fix libaudit detection\n\nSigned-off-by: Laurent Bigonville <bigon@bigon.be>,1503573690+0200,Meson,libaudit audit,https://github.com/Eric3495/dbus-broker,OS Dev
cfa8d4462e6b53f7967dce087ef18c3265a2e8ee,libsystemd,systemd,systemd fixes,1549313447-0600,Meson,systemd libsystemd,https://github.com/kirbyfan64/discord-linux-rpc,OS Dev
504be1986b785387e8423a899ff9420d4046c555,gtk4,libhandy-1,Merge branch 'gbsneto/gtk4' into 'main'\n\nDraft: GTK4\n\nSee merge request GNOME/gnome-software!944,1633463365+0000,Meson,libhandy-1 gtk4,https://git.launchpad.net/gnome-software,GUI
504be1986b785387e8423a899ff9420d4046c555,libadwaita-1,libhandy-1,Merge branch 'gbsneto/gtk4' into 'main'\n\nDraft: GTK4\n\nSee merge request GNOME/gnome-software!944,1633463365+0000,Meson,libhandy-1 libadwaita-1,https://git.launchpad.net/gnome-software,GUI
50f04f9f6cbee98b4c2109c3eeaf0a6b02dda502,messaging-menu,libmessaging-menu,Fix libmesseging-menu dependency,1555943704+0530,Meson,libmessaging-menu messaging-menu,https://git.launchpad.net/~khurshid-alam/geary/+git/unity,GUI
d0b7652801a09ea2ac90e422f8c348041008e230,libadwaita-1,libhandy-1,"[GTK4] [Card] Chapters list: Implement an alternative (incomplete) to Listbox using new Listview widget\n\nAt this current time, due to some technical issues, it is not usable :-(",1637798200+0100,Meson,libhandy-1 libadwaita-1,https://github.com/ag-python/Komikku-pygobject-gtk4,GUI
d0b7652801a09ea2ac90e422f8c348041008e230,gtk4,libhandy-1,"[GTK4] [Card] Chapters list: Implement an alternative (incomplete) to Listbox using new Listview widget\n\nAt this current time, due to some technical issues, it is not usable :-(",1637798200+0100,Meson,libhandy-1 gtk4,https://github.com/ag-python/Komikku-pygobject-gtk4,GUI
d0f63b822ca883b0829acfce5653edf84052372f,libadwaita-1,libhandy-1,Merge branch 'wip/42.alpha0' into 'main'\n\nDraft: Version 42.alpha0\n\nSee merge request raggesilver/terminal!1,1650305487+0000,Meson,libhandy-1 libadwaita-1,https://gitlab.gnome.org/raggesilver/blackbox,GUI
d0f63b822ca883b0829acfce5653edf84052372f,gtk4,libhandy-1,Merge branch 'wip/42.alpha0' into 'main'\n\nDraft: Version 42.alpha0\n\nSee merge request raggesilver/terminal!1,1650305487+0000,Meson,libhandy-1 gtk4,https://gitlab.gnome.org/raggesilver/blackbox,GUI
512a8e414cf500d8b59bad79e917d041290ed5bb,gtk4,libhandy-1,general: Initial port to GTK4\n\nRequires some work on events and icons.,1606995814-0800,Meson,libhandy-1 gtk4,https://github.com/GNOME/gnome-sound-recorder,GUI
51d33db71ba39d21fefef7fdd76db83511e37efc,gtk4,libhandy-1,Port to GTK4,1641779876-0800,Meson,libhandy-1 gtk4,https://github.com/GNOME/gnome-font-viewer,GUI
51d33db71ba39d21fefef7fdd76db83511e37efc,libadwaita-1,libhandy-1,Port to GTK4,1641779876-0800,Meson,libhandy-1 libadwaita-1,https://github.com/GNOME/gnome-font-viewer,GUI
51d5c9a565175650682cfe897763ed2f684042cf,libnpupnp,libupnp,Modification to use npupnp instead of pupnp when the upnp meson option is set,1598185341+0200,Meson,libupnp libnpupnp,https://github.com/medoc92/mpd,Multi Media
d118385a4b999c8dd54cbf2f043ae8c6d1f14a0d,catch2,cppunit,Replace CppUnit with Catch2 and move unit tests,1558194805+0200,Meson,cppunit catch2,https://gitlab.com/rxdock/rxdock,Testing
d1a3addb7169b422795e450648b283f07b92aa09,libportal-gtk3,libportal,42~beta-1 (patches applied)\n\nImported using git-ubuntu import.,1645539861-0500,Meson,libportal libportal-gtk3,https://git.launchpad.net/ubuntu/+source/epiphany-browser,OS Dev
525fadc1abb4ac0497636b8541817f8f07e5c483,dbus-glib-1,dbus,"Deleted useless files, fixed dbus dependency, added test image",1510837629+1000,Meson,dbus dbus-glib-1,https://github.com/LaVieEstDure/Wallkyrie,OS Dev
52770ee4ec9ba76e5af1ed955ce816028d81e701,freetype2,sdl2_ttf,wip font rendering stuff  hashtable monstrosity is temporary,1528521133+0300,Meson,sdl2_ttf freetype2,https://git.launchpad.net/~dokomix/dokomix/+git/taisei,GUI
52981a67a15fe02686de4e9ddb1b329eb73f473e,valgrindxxx,valgrind,trivial: Fix using old versions of meson by disabling the valgrind support\n\nWe can revert this when we depend on a newer meson.,1492586893+0100,Meson,valgrind valgrindxxx,https://github.com/01org/tbtfwupd,OS Dev
52a9f3272085c98d3326973b66c587be7cd7f33e,libcurl,curlpp,switched from using curlpp to libcurl,1634099709-0500,Meson,curlpp libcurl,https://github.com/ReadWriteError/ncpasscpp,Network
d2060470d37e197f7319cf29c9a1c774c803473c,libadwaita-1,libhandy-1,42.0-1 (patches unapplied)\n\nImported using git-ubuntu import.,1647866704-0400,Meson,libhandy-1 libadwaita-1,https://git.launchpad.net/ubuntu/+source/baobab,GUI
d2060470d37e197f7319cf29c9a1c774c803473c,gtk4,libhandy-1,42.0-1 (patches unapplied)\n\nImported using git-ubuntu import.,1647866704-0400,Meson,libhandy-1 gtk4,https://git.launchpad.net/ubuntu/+source/baobab,GUI
d21c4a02a030b63bc8cf04b40abed137a956b14d,pixman-1,cairo,Merge branch 'pixman',1566035992+0200,Meson,cairo pixman-1,https://github.com/DanteAlighierin/foot,GUI
5303a977b1a6ae1c0c484a51bd32187724705756,gtk4,libhandy-1,Switch to GTK4 & libadwaita\n\nNothing builds now.,1634567544-0300,Meson,libhandy-1 gtk4,https://github.com/Xoliper/gnome-control-center,GUI
5355b1fcfea8f14f3e23a98f164ab0a507bad765,gsound,libcanberra-gtk3,sound: Implement updated design,1539140917+1300,Meson,libcanberra-gtk3 gsound,https://github.com/GNOME/gnome-control-center,Multi Media
53a1d1804cc0abb656e85851c60e4da90ab35564,epoxy,glew,Switch from libGLEW to libepoxy.,1561336426+0100,Meson,glew epoxy,https://github.com/philj56/gbcc,GUI
d357e2e4786f4de8f44d396c6644a48bc2f57bb3,libelogind,libsystemd,added the nosystemd patch and touched meson.build,1674379531+0100,Meson,libsystemd libelogind,https://gitlab.com/Spektrum-Interface/pam-fprint-grosshack-nosystemd,OS Dev
d357e6cae993b0622fec6e999df49694b8a5a7eb,libadwaita-1,libhandy-1,build: update dependency requirements for GTK 4,1657580319-0700,Meson,libhandy-1 libadwaita-1,https://gitlab.gnome.org/GNOME/gnome-builder,GUI
d3800e0bb28ab16f68498b706a09dc66f4aa882e,gtk4,libhandy-1,Switch to GTK4 & libadwaita\n\nNothing builds now.,1634567544-0300,Meson,libhandy-1 gtk4,https://github.com/GNOME/gnome-control-center,GUI
d3899c48abd00a2eac772776bfb319ae4ca0b28a,gi-docgen,gtk-doc,"Generate GTK API reference(s) with gi-docgen\n\nStop using gtk-doc, and switch to gi-docgen.\n\nThe gi-docgen tool generates API references through the introspection data, which has various benefits:\n\n - it does not parse C code  - it does not generate and run C code to introspect types at build time  - it does not present a different API from the one we're exporting\n\nAdditionally, gi-docgen:\n\n - does not generate DocBook XML in order to generate HTML  - does not go through xsltproc  - parses proper Markdown\n\nWhich makes it markedly faster than gtk-doc has ever been.",1612964513+0000,Meson,gtk-doc gi-docgen,https://github.com/persianyagami90xs/gtk,Documentation
d3c809b838046357da769f88bd0c18552bec6e7e,libkeyutils,keyutils,Merge branch 'meson-fixes' into 'master'\n\nMeson fixes\n\nSee merge request GNOME/gdm!107,1598880264+0000,Meson,keyutils libkeyutils,https://gitlab.gnome.org/GNOME/gdm,OS Dev
d41e50c164202eeade5db60176aff2d5989f7453,rnnoise,rnnoise-nu,added support for model importing and moved from RNNoise-nu to RNNoise,1605831093-0300,Meson,rnnoise-nu rnnoise,https://github.com/andy3153/pulseeffects,Multi Media
d43645cd1afb7d3d6ff6eba9b80bb7a25b36d113,pqmarble,marble,"use renamed Marble, namely PQMarble",1675258522+0000,Meson,marble pqmarble,https://gitlab.gnome.org/barak/blackbox,GUI
d473ba77755174ae6a445ba1c2de0a772ad69ca0,libadwaita-1,libhandy-1,Merge branch 'master' into 'update-icons-for-gtk4'\n\n# Conflicts: #   data/icons.gresource.xml,1625263370+0000,Meson,libhandy-1 libadwaita-1,https://gitlab.gnome.org/msandova/icon-library,GUI
d473ba77755174ae6a445ba1c2de0a772ad69ca0,gtk4,libhandy-1,Merge branch 'master' into 'update-icons-for-gtk4'\n\n# Conflicts: #   data/icons.gresource.xml,1625263370+0000,Meson,libhandy-1 gtk4,https://gitlab.gnome.org/msandova/icon-library,GUI
d47c7056c949d465fefff460cc262c5d08c387e7,gcr-4,gcr-base-3,Merge branch 'wip/gcr4' into 'main'\n\nbuild: Port to gcr4\n\nSee merge request GNOME/gnome-shell!2386,1659456858+0000,Meson,gcr-base-3 gcr-4,https://git.launchpad.net/gnome-shell,OS Dev
55cea0afbf1225ba396895115e57ad511c41c0af,gtk4,libhandy-1,"general: Port to GTK4\n\nSince most of the libhandy things we needed has been integrated in GTK4, we can do a preliminary port.",1602463280-0700,Meson,libhandy-1 gtk4,https://github.com/BrainBlasted/Solanum,GUI
d50484b272de0970317056ce4b8ad1c4a57dbe98,libportal-gtk3,libportal,Merge branch 'main' into ghc922,1652002953+0300,Meson,libportal libportal-gtk3,https://github.com/freebsd/freebsd-ports-haskell,OS Dev
d5b39b48b2e6eff128fdf8de4b064a86bb19cdaf,libadwaita-1,libhandy-1,gtk4 initial port,1626719835+0200,Meson,libhandy-1 libadwaita-1,https://github.com/xou816/spot,GUI
d5d3fd381afd6dd644886cd371a3b1ffd88df0dc,sdl2,glfw3,create a window,1568218717-0400,Meson,glfw3 sdl2,https://github.com/bmeinka/learn-opengl,GUI
565205d5ca16e32be3291279582d60269f958998,gsound,libcanberra-gtk3,1:3.34.0-1 (patches unapplied)\n\nImported using git-ubuntu import.,1569030369-0400,Meson,libcanberra-gtk3 gsound,https://git.launchpad.net/ubuntu/+source/gnome-robots,Multi Media
56a0a7990929339a4e76aba969937aa0961deb24,libnm-glib,libnm-gtk,"applets/network: Let's just use libnm-glib for now, see how it goes\n\nSigned-off-by: Ikey Doherty <ikey@solus-project.com>",1498922433+0100,Meson,libnm-gtk libnm-glib,https://github.com/3v1n0/budgie-desktop,GUI
d666d95d6843d5229482a76d9c1a27b04e4a4992,gtest_main,gtest,Make GTest dependency compatible with upstream pkg-config,1502876167+0200,Meson,gtest gtest_main,https://github.com/PacificBiosciences/pbbam,Testing
d6b7c94037b3fcbe8bb3ee76fa9b77875596128e,libnm,libnm-gtk,0001-network-port-to-libnm.patch,1523024936-0400,Meson,libnm-gtk libnm,https://github.com/halfline/gnome-shell-3.26.1,Network
d6b7c94037b3fcbe8bb3ee76fa9b77875596128e,libnm,libnm-util,0001-network-port-to-libnm.patch,1523024936-0400,Meson,libnm-util libnm,https://github.com/halfline/gnome-shell-3.26.1,Network
d6b7c94037b3fcbe8bb3ee76fa9b77875596128e,libnm,libnm-glib,0001-network-port-to-libnm.patch,1523024936-0400,Meson,libnm-glib libnm,https://github.com/halfline/gnome-shell-3.26.1,Network
57c9be3c83a8faa492bb1e88f756a5093a09876c,libadwaita-1,libhandy-1,Migrate About and HeaderBar to Adw/Gtk4\n\nSigned-off-by: Carlos Suárez <bitseater@gmail.com>,1662845654+0200,Meson,libhandy-1 libadwaita-1,https://git.launchpad.net/bitseater.meteo,GUI
57c9be3c83a8faa492bb1e88f756a5093a09876c,gtk4,libhandy-1,Migrate About and HeaderBar to Adw/Gtk4\n\nSigned-off-by: Carlos Suárez <bitseater@gmail.com>,1662845654+0200,Meson,libhandy-1 gtk4,https://git.launchpad.net/bitseater.meteo,GUI
d71af5e5795bba3a3d5557cfccaca9d2adcd03a2,libnm,libnm-gtk,network: port to libnm\n\nThe libnm-glib is depreacted for a long time already.\n\nhttps://bugzilla.gnome.org/show_bug.cgi?id=789811,1509446300+0100,Meson,libnm-gtk libnm,https://github.com/Acidburn0zzz/gnome-shell,Network
d71af5e5795bba3a3d5557cfccaca9d2adcd03a2,libnm,libnm-util,network: port to libnm\n\nThe libnm-glib is depreacted for a long time already.\n\nhttps://bugzilla.gnome.org/show_bug.cgi?id=789811,1509446300+0100,Meson,libnm-util libnm,https://github.com/Acidburn0zzz/gnome-shell,Network
d71af5e5795bba3a3d5557cfccaca9d2adcd03a2,libnm,libnm-glib,network: port to libnm\n\nThe libnm-glib is depreacted for a long time already.\n\nhttps://bugzilla.gnome.org/show_bug.cgi?id=789811,1509446300+0100,Meson,libnm-glib libnm,https://github.com/Acidburn0zzz/gnome-shell,Network
580c1d0a0c89ce8b773cf8b59126aa500920d4fd,gsound,libcanberra-gtk3,sound: Implement updated design,1539140917+1300,Meson,libcanberra-gtk3 gsound,https://gitlab.com/gnome:robert.ancell/gnome-control-center,Multi Media
d8ab21e2a3a8dca04b9ba720f9e4f044eb0cdfc5,gtksourceview-4,tepl-gsv-300,Replace Tepl-gsv dependency back to GtkSourceView 4\n\nThings have been resolved. The Tepl-gsv fork will not be necessary in the end.,1654460226+0200,Meson,tepl-gsv-300 gtksourceview-4,https://gitlab.gnome.org/swilmet/tepl,GUI
d8abb7a7fd44e09ae3e37a1ddcef153512e40d5d,ctk-doc,gtk-doc,rename gtk -> ctk,1625020932+0200,Meson,gtk-doc ctk-doc,https://github.com/cafe-desktop/clib,Documentation
d8ae48f466e298541bcdc6130389610bd698d976,appstream,appstream-glib,Update upstream source from tag 'upstream/40.4'\n\nUpdate to upstream version '40.4' with Debian dir 758a8f88cc317a25760565650bb4909846ff76f1,1631465655+0200,Meson,appstream-glib appstream,https://salsa.debian.org/gnome-team/gnome-software,GUI
d8ebd1f49da7a818941e171fcf233d76e0223750,libelogind,libsystemd,fix meson_build replace systemd dep with elogind,1582507726-0500,Meson,libsystemd libelogind,https://github.com/hyper-kvm/gamemode,OS Dev
59948502a7cefef7d167649979d4f1e4f5847339,libxxhash,xxhash,build: Fix dependencies names which are called libmagic and libxxhash (#2025)\n\n,1637797197+0100,Meson,xxhash libxxhash,https://github.com/kazarmy/rizin,Cryptography
d92e29ee7a95c988fd55c596faf42e8ff80ad36e,libportal-gtk4,libportal,Merge branch 'wip/exalm/stuff' into 'main'\n\nUpdate to the latest libadwaita\n\nSee merge request GNOME/gnome-contacts!190,1656456514+0000,Meson,libportal libportal-gtk4,https://gitlab.gnome.org/GNOME/gnome-contacts,GUI
5a0ac2003954d3de07939d85e362425cca2dff2e,ncursesw,ncurses,build: Fix ncurses to ncursesw for tui\n\nSigned-off-by: Honggyu Kim <honggyu.kp@gmail.com>,1630065224+0100,Meson,ncurses ncursesw,https://github.com/namhyung/uftrace,GUI
5a1d05576067fe7a197ef6e0f0c7115284356fbc,gtk4,libhandy-1,Use libadwaita and gtk4 in C files,1633904638+0200,Meson,libhandy-1 gtk4,https://gitlab.gnome.org/GNOME/gnome-logs,GUI
5a1d05576067fe7a197ef6e0f0c7115284356fbc,libadwaita-1,libhandy-1,Use libadwaita and gtk4 in C files,1633904638+0200,Meson,libhandy-1 libadwaita-1,https://gitlab.gnome.org/GNOME/gnome-logs,GUI
5ad8539b66a8d0493a6cd5fe60c4e7bc5475364b,fftw3f,fftw3,Use single-precision fftw\n\nThis allows us to utilize NEON on the arm chip and does not seem to impact the algorithm precision.,1492097990+0200,Meson,fftw3 fftw3f,https://github.com/ximion/labrstim,Computing
5adf172084b753a670f0cf0c44dbeffb1bba1c27,gsound,libcanberra-gtk3,Merge pull request #9 from pop-os/disco-update\n\nMerge latest disco updates,1549917100-0700,Meson,libcanberra-gtk3 gsound,https://github.com/pop-os/gnome-control-center,Multi Media
da036e322d48d0496fed41951799c7e29d6aa60e,gtk4,libhandy-1,Merge pull request #71 from marbetschar/gtk4\n\nPort to Gtk4,1655052076+0200,Meson,libhandy-1 gtk4,https://github.com/marbetschar/time-limit,GUI
da550f7f4a5fdfd885e943d21aae682460d01b6d,libadwaita-1,libhandy-1,Port code to GTK4\n\nPorting to GTK4 and some involved architecture updates.,1625493995+0200,Meson,libhandy-1 libadwaita-1,https://gitlab.com/doczkal/banking,GUI
da622d79ea50ec7e2e574bbbf29fcf89af2ae937,gexiv2,exiv2,Port to gexiv2,1633452709+0300,Meson,exiv2 gexiv2,https://github.com/hellosiyan/Viewnior,Image
da76cd601bd6105e1d1cbc6258502708ef927cce,libadwaita-1,libhandy-1,make it build with gtk4,1625332463+0200,Meson,libhandy-1 libadwaita-1,https://gitlab.gnome.org/World/obfuscate,GUI
da76cd601bd6105e1d1cbc6258502708ef927cce,gtk4,libhandy-1,make it build with gtk4,1625332463+0200,Meson,libhandy-1 gtk4,https://gitlab.gnome.org/World/obfuscate,GUI
daa5784c65eb56ef1927a68eaa39fcd885bdc4ce,granite-7,libadwaita-1,"Revert ""Use libadwaita instead of granite (#39)""\n\nThis reverts commit de83235a2f69ea164e21f4ead9a82e944c4f2295.",1672355362+0900,Meson,libadwaita-1 granite-7,https://github.com/ryonakano/louper,GUI
5bb4803023790ac78b0dfb689a81fb76d165077b,gcr-4,gcr-base-3,Merge branch 'wip/hadess/port-to-gcr-4' into 'main'\n\nbuild: Build against new gcr-4 library\n\nSee merge request GNOME/libgdata!47,1669652159+0000,Meson,gcr-base-3 gcr-4,https://git.launchpad.net/~vcs-imports/libgdata/+git/libgdata,OS Dev
db23f3bcb2a7c8ae0ab5ce523f80228838bb6e9f,anthy,libhangul,hangul -> anthy,1605886861+0100,Meson,libhangul anthy,https://github.com/ammgws/wlanthy,Documentation
dc1f4a91dfefa9f86202ab148e05fb901b6e3e73,libjpeg,sdl2_image,"cam: sdl_sink: Use libjpeg over SDL2_image\n\nWe were using the libjpeg functionality of SDL2_image only, instead just use libjpeg directly to reduce our dependancy count, it is a more commonly available library.\n\nSigned-off-by: Eric Curtin <ecurtin@redhat.com> Signed-off-by: Laurent Pinchart <laurent.pinchart@ideasonboard.com> Reviewed-by: Jacopo Mondi <jacopo@jmondi.org>",1658222266+0100,Meson,sdl2_image libjpeg,https://github.com/6by9/libcamera,Image
dc80a9156a90ffb27ef7252ffaeb591579129261,libadwaita-1,libhandy-1,GTK4: init port\n\nBasically bringing over work from the gtk4 branch,1634479375+0530,Meson,libhandy-1 libadwaita-1,https://github.com/mufeedali/Wordbook,GUI
dc80a9156a90ffb27ef7252ffaeb591579129261,gtk4,libhandy-1,GTK4: init port\n\nBasically bringing over work from the gtk4 branch,1634479375+0530,Meson,libhandy-1 gtk4,https://github.com/mufeedali/Wordbook,GUI
5d644d8eb8377e32d33e5a3b7caa0182eecedf33,libtrainsim-full,libtrainsim-video,updated simulator to use latest libtrainsim,1604243334+0100,Meson,libtrainsim-video libtrainsim-full,https://github.com/noah1510/libtrainsim-reference-mirror,Computing
5d644d8eb8377e32d33e5a3b7caa0182eecedf33,libtrainsim-full,libtrainsim-control,updated simulator to use latest libtrainsim,1604243334+0100,Meson,libtrainsim-control libtrainsim-full,https://github.com/noah1510/libtrainsim-reference-mirror,Computing
5d644d8eb8377e32d33e5a3b7caa0182eecedf33,libtrainsim-full,libtrainsim-core,updated simulator to use latest libtrainsim,1604243334+0100,Meson,libtrainsim-core libtrainsim-full,https://github.com/noah1510/libtrainsim-reference-mirror,Computing
5da08f0aeb4fd4f30c5c4f8aac662d03883bbf1a,gcr-4,gcr-base-3,build: Build against new gcr-4 library\n\nRather than the old gcr-base-3.,1659431269+0200,Meson,gcr-base-3 gcr-4,https://github.com/GNOME/libgdata,OS Dev
dd1260bb4d717e18e2b9fb640c0a9492d560cf0c,curses,ncurses,Merge remote-tracking branch 'upstream/main' into glide,1670796351-0800,Meson,ncurses curses,https://gitlab.freedesktop.org/Beyley/mesa-glide,GUI
dde86bffbb562ab0e672026769430cd649eb163d,libadwaita-1,libhandy-1,Added adwaita and Gtk4 to deps 😁️,1627973715-0500,Meson,libhandy-1 libadwaita-1,https://github.com/DiegoIvanME/plano-rewritten,GUI
dde86bffbb562ab0e672026769430cd649eb163d,gtk4,libhandy-1,Added adwaita and Gtk4 to deps 😁️,1627973715-0500,Meson,libhandy-1 gtk4,https://github.com/DiegoIvanME/plano-rewritten,GUI
5e61ff27f6f5e9b72170252e813903b5b5f28bc6,libelemfox,libelemplot,Fix libelem includes to align with libelem v1.0-beta3,1585733097+0200,Meson,libelemplot libelemfox,https://github.com/cata0309/gsl-shell,Other
5e61ff27f6f5e9b72170252e813903b5b5f28bc6,libelemlua,libelemplot,Fix libelem includes to align with libelem v1.0-beta3,1585733097+0200,Meson,libelemplot libelemlua,https://github.com/cata0309/gsl-shell,Other
5e61ff27f6f5e9b72170252e813903b5b5f28bc6,libelem,libelemplot,Fix libelem includes to align with libelem v1.0-beta3,1585733097+0200,Meson,libelemplot libelem,https://github.com/cata0309/gsl-shell,Other
5ee69ef0d5698810b16bee7c901b598203757883,gsound,libcanberra-gtk3,Merge branch 'gbsneto/gsound' into 'master'\n\nsettings: Replace canberra-gtk by to gsound\n\nSee merge request GNOME/gnome-bluetooth!59,1635257785+0000,Meson,libcanberra-gtk3 gsound,https://git.launchpad.net/~vcs-imports/gnome-bluetooth/+git/gnome-bluetooth,Multi Media
de486600187730d56ef0d24db293b50433138481,sysprof-4,sysprof-capture-4,build: use sysprof-4 instead of sysprof-capture-4\n\nWe don't need both since we'll be using the plugin anyway in most cases. We should also move to the controller interface at some point.,1598199205-0700,Meson,sysprof-capture-4 sysprof-4,https://github.com/GNOME/gnome-builder,OS Dev
5f2b392446a90e193dc1a55edcd3efedc663f287,raylib,raylib_static,"Move window configuration values to GameConfig, add Sprite variants",1610803049-0300,Meson,raylib_static raylib,https://github.com/gilzoide/gargula,GUI
5f4049dc8acb849b926a7a2df006ffae499fbdfe,libnm,libnm-gtk,Update upstream source from tag 'upstream/3.27.91'\n\nUpdate to upstream version '3.27.91' with Debian dir 961c49e9f839548c6887855f398c67349a45e317,1519427483-0500,Meson,libnm-gtk libnm,https://github.com/complyue/gnome-shell,Network
5f4049dc8acb849b926a7a2df006ffae499fbdfe,libnm,libnm-util,Update upstream source from tag 'upstream/3.27.91'\n\nUpdate to upstream version '3.27.91' with Debian dir 961c49e9f839548c6887855f398c67349a45e317,1519427483-0500,Meson,libnm-util libnm,https://github.com/complyue/gnome-shell,Network
5f4049dc8acb849b926a7a2df006ffae499fbdfe,libnm,libnm-glib,Update upstream source from tag 'upstream/3.27.91'\n\nUpdate to upstream version '3.27.91' with Debian dir 961c49e9f839548c6887855f398c67349a45e317,1519427483-0500,Meson,libnm-glib libnm,https://github.com/complyue/gnome-shell,Network
5fa3f5b221295340d8258ae50150c9cbe74e788f,libadwaita-1,libhandy-1,"* - port to GTK 4, Day 1",1611688572-0300,Meson,libhandy-1 libadwaita-1,https://github.com/albanobattistella/khronos,GUI
5fa3f5b221295340d8258ae50150c9cbe74e788f,gtk4,libhandy-1,"* - port to GTK 4, Day 1",1611688572-0300,Meson,libhandy-1 gtk4,https://github.com/albanobattistella/khronos,GUI
df149e972c06452645a05a623752507dfb6c2697,glesv2,gl,use gles rather than gl,1615588575-0500,Meson,gl glesv2,https://github.com/lolzballs/hello-wl-egl,GUI
df16c4dc83ba33a1aae00a72e44207095734f16d,libnm,libnm-gtk,network: port to libnm\n\nThe libnm-glib is depreacted for a long time already.\n\nhttps://bugzilla.gnome.org/show_bug.cgi?id=789811,1509446300+0100,Meson,libnm-gtk libnm,https://github.com/endlessm/gnome-shell,Network
df16c4dc83ba33a1aae00a72e44207095734f16d,libnm,libnm-util,network: port to libnm\n\nThe libnm-glib is depreacted for a long time already.\n\nhttps://bugzilla.gnome.org/show_bug.cgi?id=789811,1509446300+0100,Meson,libnm-util libnm,https://github.com/endlessm/gnome-shell,Network
df16c4dc83ba33a1aae00a72e44207095734f16d,libnm,libnm-glib,network: port to libnm\n\nThe libnm-glib is depreacted for a long time already.\n\nhttps://bugzilla.gnome.org/show_bug.cgi?id=789811,1509446300+0100,Meson,libnm-glib libnm,https://github.com/endlessm/gnome-shell,Network
df480b1e77e64e4c8db727a23b8d867d2d149de6,libnm,libnm-gtk,network: port to libnm\n\nThe libnm-glib is depreacted for a long time already.\n\nhttps://bugzilla.gnome.org/show_bug.cgi?id=789811,1509446300+0100,Meson,libnm-gtk libnm,https://github.com/halfline/gnome-shell,Network
df480b1e77e64e4c8db727a23b8d867d2d149de6,libnm,libnm-util,network: port to libnm\n\nThe libnm-glib is depreacted for a long time already.\n\nhttps://bugzilla.gnome.org/show_bug.cgi?id=789811,1509446300+0100,Meson,libnm-util libnm,https://github.com/halfline/gnome-shell,Network
df480b1e77e64e4c8db727a23b8d867d2d149de6,libnm,libnm-glib,network: port to libnm\n\nThe libnm-glib is depreacted for a long time already.\n\nhttps://bugzilla.gnome.org/show_bug.cgi?id=789811,1509446300+0100,Meson,libnm-glib libnm,https://github.com/halfline/gnome-shell,Network
dfabc91f565e358da690b47984c5fb535361367b,epoxy,glew,change glew to epoxy,1575198133+0100,Meson,glew epoxy,https://github.com/gig2/OpenGLShader,GUI
