_id,proj_url,rem_lib,rem_src,add_lib,add_src,add_commit,add_message,add_time,pattern,possible_reason,cross_pattern
67eae2fbb25b49a18b05f0be,https://github.com/alperbek/spectacol,fuse-emulator-roms,deb,git://git.code.sf.net/u/bog-dan-ro/fuse,gitsubmodule,9589154f934cab0aed2e0bcf20ca203ea0fb7ba1,"Use fuse from git infrastucture

- update Spectacol's sources to use (almost) upstream libspectrum & fuse
- will help a lot to keep tracking Fuse & libspectrum changes
- simplified a lot Spectacol's build procedure
",2016-11-20 16:00:13,fuse-emulator-roms bog-dan-ro_fuse,"
Use fuse from git infrastucture",deb gitsubmodule
67eae307b25b49a18b05f0c0,https://github.com/rvarago/rvalgorithm,gtest,conan,git@github.com:google/googletest.git,gitsubmodule,9891b8e51d79c21e3015f1ddbe13ec5db54e8c2e,"Change conan to git submodule for GoogleTest

Somehow, by using conan the lib GoogleTest was crashing when running,
maybe because of some misconfiguration in the compiler flags, especially
considering the mix C and C++. I didn't have time to figure out what was
happening. So, for now, I'm going to use git submodules and build
GoogleTest from scratch.
",2018-12-25 15:56:50,gtest google_googletest,"
Change conan to git submodule for GoogleTest",conan gitsubmodule
67eae312b25b49a18b05f0c1,https://github.com/dial-once/socket.io-client-cpp,https://github.com/miloyip/rapidjson.git,gitsubmodule,rapidjson,conan,9a5277d96080eff064cab5890054d3202d60122e,"Migrate to rapidjson from conan & upgrade openssl version to 1.1.1
",2018-10-23 13:18:27,miloyip_rapidjson rapidjson,"
Migrate to rapidjson from conan & upgrade openssl version to 1.1.1",gitsubmodule conan
67eae31db25b49a18b05f0c2,https://github.com/gort818/qtwebflix,dbusextended-qt5,pc-config,https://github.com/nemomobile/qtdbusextended,gitsubmodule,9c25f0966aada3486b9d305b0244e75789f397e3,"Add mpris libs as submoudles and create them as static libs
",2019-01-03 01:56:09,dbusextended-qt5 nemomobile_qtdbusextended,"
Add mpris libs as submoudles and create them as static libs",pc-config gitsubmodule
67eae31eb25b49a18b05f0c4,https://github.com/Linux13524/Youtube-List-Downloader,https://github.com/Linux13524/HttpsGetProvider.git,gitsubmodule,https_get_provider,conan,9c84499a54f1b0bf72577bb4835e363014bf54f8,"Move dependencies to conan: HttpsGetProvider, YoutubeDecipher

Change user for conan packages to linux13524
",2018-11-24 16:18:11,linux13524_httpsgetprovider https_get_provider,"
Move dependencies to conan: HttpsGetProvider, YoutubeDecipher",gitsubmodule conan
67eae31eb25b49a18b05f0c5,https://github.com/Linux13524/Youtube-List-Downloader,https://github.com/Linux13524/Youtube-Decipher.git,gitsubmodule,youtube_decipher,conan,9c84499a54f1b0bf72577bb4835e363014bf54f8,"Move dependencies to conan: HttpsGetProvider, YoutubeDecipher

Change user for conan packages to linux13524
",2018-11-24 16:18:11,linux13524_youtube-decipher youtube_decipher,"
Move dependencies to conan: HttpsGetProvider, YoutubeDecipher",gitsubmodule conan
67eae320b25b49a18b05f0c7,https://github.com/DecibelChat/DecibelServer,websocketpp,conan,https://github.com/uNetworking/uWebSockets.git,gitsubmodule,9d0bb3bbc881fea609c60fa27e17fb16b2e38444,"Switch WebSocket backend vendor (#6)

change WebSocket implementation vendor from WebSocket++ to µWebSockets",2021-01-16 18:25:49,websocketpp unetworking_uwebsockets,"Switch WebSocket backend vendor (#6)
",conan gitsubmodule
67eae320b25b49a18b05f0c6,https://github.com/VenturaDelMonte/papi-java,libpfm4,deb,git://perfmon2.git.sourceforge.net/gitroot/perfmon2/libpfm4,gitsubmodule,9ce1c544ef03e640362cb8b4ad8424d551cd0e86,"Make libpfm4 a ""git submodule""

This will make it much easier to keep libpfm4 in sync with Stephane's
upstream releases.

In theory, in the future we'll just have to cd into libpfm4, do
a ""git pull"", ""git add libpfm4"", ""git commit"" and then we'll be
re-synced with upstream libpfm4.
",2012-03-06 18:30:30,libpfm4 perfmon2_libpfm4,"
a ""git pull"", ""git add libpfm4"", ""git commit"" and then we'll be
re-synced with upstream libpfm4.",deb gitsubmodule
67eae323b25b49a18b05f0c8,https://github.com/blackpowerc/pistache,https://github.com/google/googletest.git,gitsubmodule,gtest,meson,9dc080b9ebbe6fc1726b45e9db1550305938313e,"Merge pull request #870 from Tachi107/meson

Add Meson support",2021-03-30 00:21:18,google_googletest gtest,"
Add Meson support",gitsubmodule meson
67eae326b25b49a18b05f0ca,https://github.com/renesas-rcar/gst-plugin-vspfilter,https://anongit.freedesktop.org/git/gstreamer/common.git,gitsubmodule,gstreamer-video,meson,9e75521fa210a609121435eaf9e2a66dee163c1f,"Switch build system to meson

Keep in line with the mainline Gstreamer project
",2021-05-18 08:47:44,gstreamer_common gstreamer-video,"
Keep in line with the mainline Gstreamer project
Switch build system to meson",gitsubmodule meson
67eae326b25b49a18b05f0cb,https://github.com/renesas-rcar/gst-plugin-vspfilter,https://anongit.freedesktop.org/git/gstreamer/common.git,gitsubmodule,gstreamer-allocators,meson,9e75521fa210a609121435eaf9e2a66dee163c1f,"Switch build system to meson

Keep in line with the mainline Gstreamer project
",2021-05-18 08:47:44,gstreamer_common gstreamer-allocators,"
Keep in line with the mainline Gstreamer project
Switch build system to meson",gitsubmodule meson
67eae326b25b49a18b05f0cc,https://github.com/renesas-rcar/gst-plugin-vspfilter,https://anongit.freedesktop.org/git/gstreamer/common.git,gitsubmodule,gstreamer-base,meson,9e75521fa210a609121435eaf9e2a66dee163c1f,"Switch build system to meson

Keep in line with the mainline Gstreamer project
",2021-05-18 08:47:44,gstreamer_common gstreamer-base,"
Keep in line with the mainline Gstreamer project
Switch build system to meson",gitsubmodule meson
67eae326b25b49a18b05f0cd,https://github.com/renesas-rcar/gst-plugin-vspfilter,https://anongit.freedesktop.org/git/gstreamer/common.git,gitsubmodule,gstreamer,meson,9e75521fa210a609121435eaf9e2a66dee163c1f,"Switch build system to meson

Keep in line with the mainline Gstreamer project
",2021-05-18 08:47:44,gstreamer_common gstreamer,"
Keep in line with the mainline Gstreamer project
Switch build system to meson",gitsubmodule meson
67eae334b25b49a18b05f0cf,https://github.com/elshize/bloodhound,https://github.com/lemire/streamvbyte.git,gitsubmodule,streamvbyte,conan,a0fa76949c0ed0a7d4cb7f8d96c1974bd5821c7c,"Switch to conan
",2018-07-21 14:12:13,lemire_streamvbyte streamvbyte,"
Switch to conan",gitsubmodule conan
67eae335b25b49a18b05f0d0,https://github.com/elshize/bloodhound,https://github.com/antirez/rax.git,gitsubmodule,rax,conan,a0fa76949c0ed0a7d4cb7f8d96c1974bd5821c7c,"Switch to conan
",2018-07-21 14:12:13,antirez_rax rax,"
Switch to conan",gitsubmodule conan
67eae335b25b49a18b05f0d1,https://github.com/elshize/bloodhound,https://github.com/Microsoft/GSL.git,gitsubmodule,gsl_microsoft,conan,a0fa76949c0ed0a7d4cb7f8d96c1974bd5821c7c,"Switch to conan
",2018-07-21 14:12:13,microsoft_gsl gsl_microsoft,"
Switch to conan",gitsubmodule conan
67eae335b25b49a18b05f0d2,https://github.com/elshize/bloodhound,https://github.com/CLIUtils/CLI11.git,gitsubmodule,CLI11,conan,a0fa76949c0ed0a7d4cb7f8d96c1974bd5821c7c,"Switch to conan
",2018-07-21 14:12:13,cliutils_cli11 cli11,"
Switch to conan",gitsubmodule conan
67eae335b25b49a18b05f0d3,https://github.com/elshize/bloodhound,https://github.com/nlohmann/json.git,gitsubmodule,nlohmann_json,conan,a0fa76949c0ed0a7d4cb7f8d96c1974bd5821c7c,"Switch to conan
",2018-07-21 14:12:13,nlohmann_json nlohmann_json,"
Switch to conan",gitsubmodule conan
67eae335b25b49a18b05f0d4,https://github.com/elshize/bloodhound,https://github.com/google/googletest.git,gitsubmodule,gtest,conan,a0fa76949c0ed0a7d4cb7f8d96c1974bd5821c7c,"Switch to conan
",2018-07-21 14:12:13,google_googletest gtest,"
Switch to conan",gitsubmodule conan
67eae335b25b49a18b05f0d5,https://github.com/elshize/bloodhound,https://github.com/ericniebler/range-v3.git,gitsubmodule,rangev3,conan,a0fa76949c0ed0a7d4cb7f8d96c1974bd5821c7c,"Switch to conan
",2018-07-21 14:12:13,ericniebler_range-v3 rangev3,"
Switch to conan",gitsubmodule conan
67eae335b25b49a18b05f0d6,https://github.com/elshize/bloodhound,https://github.com/foonathan/debug_assert.git,gitsubmodule,debug_assert,conan,a0fa76949c0ed0a7d4cb7f8d96c1974bd5821c7c,"Switch to conan
",2018-07-21 14:12:13,foonathan_debug_assert debug_assert,"
Switch to conan",gitsubmodule conan
67eae335b25b49a18b05f0d7,https://github.com/elshize/bloodhound,https://github.com/foonathan/type_safe.git,gitsubmodule,type_safe,conan,a0fa76949c0ed0a7d4cb7f8d96c1974bd5821c7c,"Switch to conan
",2018-07-21 14:12:13,foonathan_type_safe type_safe,"
Switch to conan",gitsubmodule conan
67eae336b25b49a18b05f0d9,https://github.com/sergeyklay/pcloud-console-client,cli11,conan,https://github.com/CLIUtils/CLI11,gitsubmodule,a11c554b7c4f49ac1431f3302f3529410c0cb937,"Install CLI11 as a git submodule
",2021-10-03 06:54:05,cli11 cliutils_cli11,"
Install CLI11 as a git submodule",conan gitsubmodule
67eae33eb25b49a18b05f0da,https://github.com/colorer/Colorer-library,https://github.com/gabime/spdlog.git,gitsubmodule,spdlog,conan,a22b1c7a09302bbb264cbd6f1ee7814aea192585,"get spdlog from conan repo
",2020-08-07 19:46:34,gabime_spdlog spdlog,"
get spdlog from conan repo",gitsubmodule conan
67eae342b25b49a18b05f0db,https://github.com/xgzeng/cpplog,https://github.com/nlohmann/json.git,gitsubmodule,nlJson,conan,a2699008ca634a0b413e7b591535fdb37fbc3176,"use conan to manage dependency
",2016-09-01 06:13:23,nlohmann_json nljson,"
use conan to manage dependency",gitsubmodule conan
67eae34eb25b49a18b05f0dc,https://github.com/zogi/voxel-fluid,glm,conan,https://github.com/g-truc/glm.git,gitsubmodule,a553b34651e14329373e44ca8a28a0842ce887c6,"use newer glm

- glm is now a submodule instead of a conan dependency.
- glm vectors and matrices have to be initialized; the default ctor
  leaves the components uninitialized.
",2018-01-04 19:10:05,glm g-truc_glm,"
use newer glm
- glm is now a submodule instead of a conan dependency.",conan gitsubmodule
67eae350b25b49a18b05f0dd,https://github.com/ValentiWorkLearning/GradWork,https://github.com/spurious/SDL-mirror.git,gitsubmodule,sdl2,conan,a45458e4edca54f287e5cba7f009ff2e5cfd490c,"Moved SDL dependency to Conan package manager (#20)

* Local draft for mocked SPI [SPI][CORO]_x000D_
_x000D_
* Removed SDL package from lv_drives dependency [PACKAGE]_x000D_
_x000D_
* Added SDL package with Conan [PACKAGE]_x000D_
_x000D_
* Updated CI for supporting Conan [PACKAGE]_x000D_
_x000D_
* CI fix[PACKAGE]_x000D_
_x000D_
* CI fix[PACKAGE]_x000D_
_x000D_
* CI fix[PACKAGE]_x000D_
_x000D_
* CI fix[PACKAGE]_x000D_
_x000D_
* CI fix[PACKAGE]_x000D_
_x000D_
* CI fix[PACKAGE]_x000D_
_x000D_
* CI fix[PACKAGE]_x000D_
_x000D_
* CI fix[PACKAGE]_x000D_
_x000D_
* CI fix[PACKAGE]_x000D_
_x000D_
* CI fix[PACKAGE]_x000D_
_x000D_
* CI fix[PACKAGE]_x000D_
_x000D_
* CI fix[PACKAGE]_x000D_
_x000D_
* CI fix CMakeLists",2021-01-06 18:36:25,spurious_sdl-mirror sdl2,"
Moved SDL dependency to Conan package manager (#20)",gitsubmodule conan
67eae357b25b49a18b05f0de,https://github.com/malirod/cpputils,https://github.com/google/googletest,gitsubmodule,gtest,conan,a696cfc4b348426092885a2cb5eda35fbbe6f994,"Merge pull request #12 from malirod/use-conan-package-manager

Use conan package manager",2018-01-12 05:33:55,google_googletest gtest,"
Use conan package manager",gitsubmodule conan
67eae357b25b49a18b05f0df,https://github.com/malirod/cpputils,https://github.com/malirod/log4cplus.git,gitsubmodule,log4cplus,conan,a696cfc4b348426092885a2cb5eda35fbbe6f994,"Merge pull request #12 from malirod/use-conan-package-manager

Use conan package manager",2018-01-12 05:33:55,malirod_log4cplus log4cplus,"
Use conan package manager",gitsubmodule conan
67eae35cb25b49a18b05f0e0,https://github.com/no2chem/concord-bft,https://github.com/google/googletest,gitsubmodule,gtest,conan,a877c1ee49480388df00759298d82a7397cba692,"Introduce conan package manager

Signed-off-by: Michael Wei <mwei@cs.ucsd.edu>
",2019-07-24 01:08:23,google_googletest gtest,"
Introduce conan package manager",gitsubmodule conan
67eae35db25b49a18b05f0e1,https://github.com/mocabe/yave,https://github.com/ericniebler/range-v3.git,gitsubmodule,tl-optional,vcpkg,a988560df1be6d2dc43c39cbdbff2dd07c8120ef,"[vcpkg] Migrate range-v3, tl::optional to vcpkg
",2020-09-24 20:21:24,ericniebler_range-v3 tl-optional,"
[vcpkg] Migrate range-v3, tl::optional to vcpkg",gitsubmodule vcpkg
67eae383b25b49a18b05f0e2,https://github.com/Krappa322/arcdps_healing_stats,https://github.com/gabime/spdlog,gitsubmodule,spdlog,vcpkg,b187a2ce399165e84fcba49a5ff83f526ea278b7,"Get spdlog dependency through vcpkg instead
",2021-09-09 21:22:39,gabime_spdlog spdlog,"
Get spdlog dependency through vcpkg instead",gitsubmodule vcpkg
67eae393b25b49a18b05f0e3,https://github.com/i3drobotics/i3dr_tools_ros,roscpp,pc-config,https://github.com/intel-ros/realsense.git,gitsubmodule,b3e30be86c3769bdcb2c2c8f87797473d6401d4b,"add submodules
",2019-04-24 13:32:56,roscpp intel-ros_realsense,"
add submodules",pc-config gitsubmodule
67eae393b25b49a18b05f0e4,https://github.com/i3drobotics/i3dr_tools_ros,camera_calibration_parsers,pc-config,https://github.com/TheImagingSource/tiscamera.git,gitsubmodule,b3e30be86c3769bdcb2c2c8f87797473d6401d4b,"add submodules
",2019-04-24 13:32:56,camera_calibration_parsers theimagingsource_tiscamera,"
add submodules",pc-config gitsubmodule
67eae393b25b49a18b05f0e5,https://github.com/i3drobotics/i3dr_tools_ros,camera_info_manager,pc-config,https://github.com/TheImagingSource/tiscamera.git,gitsubmodule,b3e30be86c3769bdcb2c2c8f87797473d6401d4b,"add submodules
",2019-04-24 13:32:56,camera_info_manager theimagingsource_tiscamera,"
add submodules",pc-config gitsubmodule
67eae3a5b25b49a18b05f0e6,https://github.com/colorer/Colorer-library,https://github.com/apache/xerces-c.git,gitsubmodule,xerces-c,conan,ba485a0143f8a36e5e991b3e48371a2a99123186,"get xerces-c from conan repo; fix ms runtime usage
",2020-08-07 18:09:44,apache_xerces-c xerces-c,"
get xerces-c from conan repo; fix ms runtime usage",gitsubmodule conan
67eae3abb25b49a18b05f0e7,https://github.com/dooglio/snapcpp,libsnapwebsites,deb,git@github.com:m2osw/snapwebsites.git,gitsubmodule,bacd7de9838eb85b8faec2bb558ddd02164eeadf,"Moved each subproject to its own github m2osw repo.

Now each project uses git submodules to include them. The idea is for
this to still work on the build server.
",2017-10-15 23:44:07,libsnapwebsites m2osw_snapwebsites,"
Now each project uses git submodules to include them.
The idea is for",deb gitsubmodule
67eae3acb25b49a18b05f0e8,https://github.com/dooglio/snapcpp,iplock,deb,git@github.com:m2osw/iplock.git,gitsubmodule,bacd7de9838eb85b8faec2bb558ddd02164eeadf,"Moved each subproject to its own github m2osw repo.

Now each project uses git submodules to include them. The idea is for
this to still work on the build server.
",2017-10-15 23:44:07,iplock m2osw_iplock,"
Now each project uses git submodules to include them.
The idea is for",deb gitsubmodule
67eae3acb25b49a18b05f0e9,https://github.com/dooglio/snapcpp,snapbase,deb,git@github.com:m2osw/snapwebsites.git,gitsubmodule,bacd7de9838eb85b8faec2bb558ddd02164eeadf,"Moved each subproject to its own github m2osw repo.

Now each project uses git submodules to include them. The idea is for
this to still work on the build server.
",2017-10-15 23:44:07,snapbase m2osw_snapwebsites,"
Now each project uses git submodules to include them.
The idea is for",deb gitsubmodule
67eae3adb25b49a18b05f0ea,https://github.com/dooglio/snapcpp,libssl-dev,deb,git@github.com:m2osw/libtld.git,gitsubmodule,bacd7de9838eb85b8faec2bb558ddd02164eeadf,"Moved each subproject to its own github m2osw repo.

Now each project uses git submodules to include them. The idea is for
this to still work on the build server.
",2017-10-15 23:44:07,libssl-dev m2osw_libtld,"
Now each project uses git submodules to include them.
The idea is for",deb gitsubmodule
67eae3aeb25b49a18b05f0ed,https://github.com/dooglio/snapcpp,cmake,deb,git@github.com:m2osw/snapcmakemodules.git,gitsubmodule,bacd7de9838eb85b8faec2bb558ddd02164eeadf,"Moved each subproject to its own github m2osw repo.

Now each project uses git submodules to include them. The idea is for
this to still work on the build server.
",2017-10-15 23:44:07,cmake m2osw_snapcmakemodules,"
Now each project uses git submodules to include them.
The idea is for",deb gitsubmodule
67eae3b0b25b49a18b05f0f0,https://github.com/dooglio/snapcpp,cassandra-cpp-driver-dev,deb,git@github.com:m2osw/csspp.git,gitsubmodule,bacd7de9838eb85b8faec2bb558ddd02164eeadf,"Moved each subproject to its own github m2osw repo.

Now each project uses git submodules to include them. The idea is for
this to still work on the build server.
",2017-10-15 23:44:07,cassandra-cpp-driver-dev m2osw_csspp,"
Now each project uses git submodules to include them.
The idea is for",deb gitsubmodule
67eae3bbb25b49a18b05f0f1,https://github.com/DecibelChat/DecibelServer,websocketpp,conan,https://github.com/uNetworking/uWebSockets.git,gitsubmodule,bd46a18643b6fc7e23306ab3c09390135cbd363d,"test switching websocket vendor from websocketpp to uWebSockets
",2021-01-15 03:03:29,websocketpp unetworking_uwebsockets,"
test switching websocket vendor from websocketpp to uWebSockets",conan gitsubmodule
67eae3bdb25b49a18b05f0f2,https://git.launchpad.net/inexor-code,https://github.com/google/googletest.git,gitsubmodule,gtest,conan,bd9039a7fba173af845d62a48682ba3884ef33f8,"[PM] introducing conan.io

a package manager for C++.

We get rid of the vendor/ folder with this commit, as well as pugixml and rapidjson.

You'll need to ""conan install --build=missing .."" in your build folder before invoking cmake in there.
",2016-11-05 19:56:31,google_googletest gtest,"
[PM] introducing conan.io",gitsubmodule conan
67eae3c1b25b49a18b05f0f3,https://github.com/ApusApp/ceph,ceph,deb,https://github.com/ceph/lua.git,gitsubmodule,bea028d40cc3e57cd4795249db355524b4f1799c,"Merge pull request #1 from ceph/master

update from origin ceph",2016-10-14 16:25:30,ceph ceph_lua,"
update from origin ceph",deb gitsubmodule
67eae3c1b25b49a18b05f0f4,https://github.com/ApusApp/ceph,ceph,deb,https://github.com/ceph/isa-l,gitsubmodule,bea028d40cc3e57cd4795249db355524b4f1799c,"Merge pull request #1 from ceph/master

update from origin ceph",2016-10-14 16:25:30,ceph ceph_isa-l,"
update from origin ceph",deb gitsubmodule
67eae3c1b25b49a18b05f0f5,https://github.com/ApusApp/ceph,ceph,deb,https://github.com/ceph/ceph-erasure-code-corpus.git,gitsubmodule,bea028d40cc3e57cd4795249db355524b4f1799c,"Merge pull request #1 from ceph/master

update from origin ceph",2016-10-14 16:25:30,ceph ceph_ceph-erasure-code-corpus,"
update from origin ceph",deb gitsubmodule
67eae3c1b25b49a18b05f0f6,https://github.com/ApusApp/ceph,ceph,deb,https://github.com/ceph/spdk.git,gitsubmodule,bea028d40cc3e57cd4795249db355524b4f1799c,"Merge pull request #1 from ceph/master

update from origin ceph",2016-10-14 16:25:30,ceph ceph_spdk,"
update from origin ceph",deb gitsubmodule
67eae3c1b25b49a18b05f0f7,https://github.com/ApusApp/ceph,ceph,deb,https://github.com/ceph/rocksdb,gitsubmodule,bea028d40cc3e57cd4795249db355524b4f1799c,"Merge pull request #1 from ceph/master

update from origin ceph",2016-10-14 16:25:30,ceph ceph_rocksdb,"
update from origin ceph",deb gitsubmodule
67eae3c1b25b49a18b05f0f8,https://github.com/ApusApp/ceph,ceph,deb,https://github.com/ceph/civetweb,gitsubmodule,bea028d40cc3e57cd4795249db355524b4f1799c,"Merge pull request #1 from ceph/master

update from origin ceph",2016-10-14 16:25:30,ceph ceph_civetweb,"
update from origin ceph",deb gitsubmodule
67eae3c1b25b49a18b05f0f9,https://github.com/ApusApp/ceph,ceph,deb,https://github.com/ceph/xxHash.git,gitsubmodule,bea028d40cc3e57cd4795249db355524b4f1799c,"Merge pull request #1 from ceph/master

update from origin ceph",2016-10-14 16:25:30,ceph ceph_xxhash,"
update from origin ceph",deb gitsubmodule
67eae3c1b25b49a18b05f0fa,https://github.com/ApusApp/ceph,ceph,deb,https://github.com/ceph/googletest,gitsubmodule,bea028d40cc3e57cd4795249db355524b4f1799c,"Merge pull request #1 from ceph/master

update from origin ceph",2016-10-14 16:25:30,ceph ceph_googletest,"
update from origin ceph",deb gitsubmodule
67eae3c1b25b49a18b05f0fb,https://github.com/ApusApp/ceph,ceph,deb,https://github.com/ceph/ceph-object-corpus.git,gitsubmodule,bea028d40cc3e57cd4795249db355524b4f1799c,"Merge pull request #1 from ceph/master

update from origin ceph",2016-10-14 16:25:30,ceph ceph_ceph-object-corpus,"
update from origin ceph",deb gitsubmodule
67eae3ccb25b49a18b05f0fc,https://github.com/khaledhosny/ots,https://github.com/google/brotli.git,gitsubmodule,libbrotlicommon,meson,c11e39a828b88e209a655b971ed4a7a23ec46bda,"meson.build: use dependencies, remove third_party/

When downloading releases of the ots, the .tar.gz source archives are
not including the third_party/ code. This makes the releases of the
package not buildable from source.

This commit removes the hardcoding of the third_party libraries, and
use the meson dependency mechanism to find the correct libraries on
any host.

While this move is bold and may displease upstream, it is necessary
in order to provide this tool in distributions that do not encourage
the embedding of libraries inside of each other, but promotes the
shared library approach.

If this is not acceptable as-is, we should find a way in the meson.build
to try to use the system dependencies, and if they are not found
fall-back to the copied third_party sources.

This change removes the dirty hacks in meson.build aswell, because they
are figured out by the libraries themselves.
",2020-11-27 15:28:58,google_brotli libbrotlicommon,"
This commit removes the hardcoding of the third_party libraries, and
use the meson dependency mechanism to find the correct libraries on
any host.",gitsubmodule meson
67eae3ccb25b49a18b05f0fd,https://github.com/khaledhosny/ots,https://github.com/google/woff2.git,gitsubmodule,libwoff2enc,meson,c11e39a828b88e209a655b971ed4a7a23ec46bda,"meson.build: use dependencies, remove third_party/

When downloading releases of the ots, the .tar.gz source archives are
not including the third_party/ code. This makes the releases of the
package not buildable from source.

This commit removes the hardcoding of the third_party libraries, and
use the meson dependency mechanism to find the correct libraries on
any host.

While this move is bold and may displease upstream, it is necessary
in order to provide this tool in distributions that do not encourage
the embedding of libraries inside of each other, but promotes the
shared library approach.

If this is not acceptable as-is, we should find a way in the meson.build
to try to use the system dependencies, and if they are not found
fall-back to the copied third_party sources.

This change removes the dirty hacks in meson.build aswell, because they
are figured out by the libraries themselves.
",2020-11-27 15:28:58,google_woff2 libwoff2enc,"
This commit removes the hardcoding of the third_party libraries, and
use the meson dependency mechanism to find the correct libraries on
any host.",gitsubmodule meson
67eae3ccb25b49a18b05f0fe,https://github.com/khaledhosny/ots,https://github.com/google/brotli.git,gitsubmodule,libbrotlidec,meson,c11e39a828b88e209a655b971ed4a7a23ec46bda,"meson.build: use dependencies, remove third_party/

When downloading releases of the ots, the .tar.gz source archives are
not including the third_party/ code. This makes the releases of the
package not buildable from source.

This commit removes the hardcoding of the third_party libraries, and
use the meson dependency mechanism to find the correct libraries on
any host.

While this move is bold and may displease upstream, it is necessary
in order to provide this tool in distributions that do not encourage
the embedding of libraries inside of each other, but promotes the
shared library approach.

If this is not acceptable as-is, we should find a way in the meson.build
to try to use the system dependencies, and if they are not found
fall-back to the copied third_party sources.

This change removes the dirty hacks in meson.build aswell, because they
are figured out by the libraries themselves.
",2020-11-27 15:28:58,google_brotli libbrotlidec,"
This commit removes the hardcoding of the third_party libraries, and
use the meson dependency mechanism to find the correct libraries on
any host.",gitsubmodule meson
67eae3ccb25b49a18b05f0ff,https://github.com/khaledhosny/ots,https://github.com/lz4/lz4.git,gitsubmodule,liblz4,meson,c11e39a828b88e209a655b971ed4a7a23ec46bda,"meson.build: use dependencies, remove third_party/

When downloading releases of the ots, the .tar.gz source archives are
not including the third_party/ code. This makes the releases of the
package not buildable from source.

This commit removes the hardcoding of the third_party libraries, and
use the meson dependency mechanism to find the correct libraries on
any host.

While this move is bold and may displease upstream, it is necessary
in order to provide this tool in distributions that do not encourage
the embedding of libraries inside of each other, but promotes the
shared library approach.

If this is not acceptable as-is, we should find a way in the meson.build
to try to use the system dependencies, and if they are not found
fall-back to the copied third_party sources.

This change removes the dirty hacks in meson.build aswell, because they
are figured out by the libraries themselves.
",2020-11-27 15:28:58,lz4_lz4 liblz4,"
This commit removes the hardcoding of the third_party libraries, and
use the meson dependency mechanism to find the correct libraries on
any host.",gitsubmodule meson
67eae3ccb25b49a18b05f100,https://github.com/Tachi107/CppSnake,https://github.com/glfw/glfw,gitsubmodule,glfw,meson,c1341ac56220e217b04d23f316c63ab86717830f,"Switch to Meson
",2021-04-30 21:38:11,glfw_glfw glfw,"
Switch to Meson",gitsubmodule meson
67eae3ccb25b49a18b05f101,https://github.com/Tachi107/CppSnake,https://github.com/glfw/glfw,gitsubmodule,glfw3,meson,c1341ac56220e217b04d23f316c63ab86717830f,"Switch to Meson
",2021-04-30 21:38:11,glfw_glfw glfw3,"
Switch to Meson",gitsubmodule meson
67eae3ccb25b49a18b05f102,https://github.com/khaledhosny/ots,https://github.com/google/woff2.git,gitsubmodule,libwoff2common,meson,c11e39a828b88e209a655b971ed4a7a23ec46bda,"meson.build: use dependencies, remove third_party/

When downloading releases of the ots, the .tar.gz source archives are
not including the third_party/ code. This makes the releases of the
package not buildable from source.

This commit removes the hardcoding of the third_party libraries, and
use the meson dependency mechanism to find the correct libraries on
any host.

While this move is bold and may displease upstream, it is necessary
in order to provide this tool in distributions that do not encourage
the embedding of libraries inside of each other, but promotes the
shared library approach.

If this is not acceptable as-is, we should find a way in the meson.build
to try to use the system dependencies, and if they are not found
fall-back to the copied third_party sources.

This change removes the dirty hacks in meson.build aswell, because they
are figured out by the libraries themselves.
",2020-11-27 15:28:58,google_woff2 libwoff2common,"
This commit removes the hardcoding of the third_party libraries, and
use the meson dependency mechanism to find the correct libraries on
any host.",gitsubmodule meson
67eae3ccb25b49a18b05f103,https://github.com/khaledhosny/ots,https://github.com/google/woff2.git,gitsubmodule,libwoff2dec,meson,c11e39a828b88e209a655b971ed4a7a23ec46bda,"meson.build: use dependencies, remove third_party/

When downloading releases of the ots, the .tar.gz source archives are
not including the third_party/ code. This makes the releases of the
package not buildable from source.

This commit removes the hardcoding of the third_party libraries, and
use the meson dependency mechanism to find the correct libraries on
any host.

While this move is bold and may displease upstream, it is necessary
in order to provide this tool in distributions that do not encourage
the embedding of libraries inside of each other, but promotes the
shared library approach.

If this is not acceptable as-is, we should find a way in the meson.build
to try to use the system dependencies, and if they are not found
fall-back to the copied third_party sources.

This change removes the dirty hacks in meson.build aswell, because they
are figured out by the libraries themselves.
",2020-11-27 15:28:58,google_woff2 libwoff2dec,"
This commit removes the hardcoding of the third_party libraries, and
use the meson dependency mechanism to find the correct libraries on
any host.",gitsubmodule meson
67eae3cdb25b49a18b05f104,https://github.com/Tachi107/CppSnake,https://github.com/glfw/glfw,gitsubmodule,gl,meson,c1341ac56220e217b04d23f316c63ab86717830f,"Switch to Meson
",2021-04-30 21:38:11,glfw_glfw gl,"
Switch to Meson",gitsubmodule meson
